cvegeo,ciudad,municipio,cve_mun,calidad,fecha_local,temperature_media,temperature_min,temperature_max,relative_humidity_media,relative_humidity_min,relative_humidity_max,dew_point_media,dew_point_min,dew_point_max,wind_speed_media,wind_speed_min,wind_speed_max,pressure_media,pressure_min,pressure_max,precipitable_water_media,precipitable_water_min,precipitable_water_max,ghi_media,ghi_min,ghi_max,dni_media,dni_min,dni_max,dhi_media,dhi_min,dhi_max,n_horas,wind_direction_media
280210001,Ciudad Mante,El Mante,021,media,2022-11-25,23.039,20.473,27.405,78.422,60.287,91.973,18.903,18.1,19.99,2.095,1.175,2.921,1004.645,1003.141,1006.32,5.181,4.6,5.8,52.129,0.0,218.786,1.547,0.0,9.945,51.335,0.0,218.01,24,24.937
280210001,Ciudad Mante,El Mante,021,media,2022-11-26,21.292,16.958,28.477,66.4,35.645,90.806,13.927,11.486,18.168,2.001,0.532,3.217,1006.134,1003.365,1008.931,3.654,2.668,5.793,86.72,0.0,319.083,28.009,0.0,265.361,73.123,0.0,293.146,24,70.51
280210001,Ciudad Mante,El Mante,021,media,2022-11-27,23.017,15.291,34.994,59.769,18.055,95.558,12.427,7.141,18.811,1.703,0.494,3.037,1004.116,1000.205,1006.141,2.07,1.72,2.613,210.389,0.0,773.602,329.178,0.0,945.554,34.146,0.0,93.279,24,185.567
280210001,Ciudad Mante,El Mante,021,media,2022-11-28,23.987,18.325,31.784,68.398,38.886,96.297,16.808,11.679,20.916,1.494,0.793,2.811,1004.005,1001.364,1006.32,3.049,2.5,3.808,157.467,0.0,693.281,166.39,0.0,734.935,68.85,0.0,322.733,24,168.226
280210001,Ciudad Mante,El Mante,021,media,2022-11-29,26.262,20.341,35.903,68.919,27.278,96.208,18.467,14.133,21.811,1.773,0.363,3.331,1001.499,997.364,1004.27,3.513,3.1,3.9,184.568,0.0,687.937,241.193,0.0,824.111,59.158,0.0,286.825,24,171.464
280210001,Ciudad Mante,El Mante,021,media,2022-11-30,23.927,17.573,30.391,80.456,57.086,96.615,20.058,14.407,22.203,3.288,0.507,5.716,1007.439,1004.27,1012.32,4.436,3.7,5.4,157.268,0.0,686.654,150.084,0.0,683.082,72.231,0.0,330.968,24,11.704
280210001,Ciudad Mante,El Mante,021,media,2022-12-01,20.92,16.505,26.899,78.982,60.62,91.029,16.959,14.166,19.513,1.991,0.295,4.241,1012.024,1009.365,1014.32,4.53,4.393,4.706,124.792,0.0,506.596,131.628,0.0,661.393,62.112,0.0,239.235,24,36.33
280210001,Ciudad Mante,El Mante,021,media,2022-12-02,23.066,18.887,29.778,76.774,50.887,93.937,18.328,17.303,19.022,1.236,0.4,2.6,1010.639,1008.141,1012.447,4.121,3.606,4.5,168.434,0.0,724.744,250.337,0.0,885.525,40.987,0.0,180.374,24,183.67
280210001,Ciudad Mante,El Mante,021,media,2022-12-03,23.331,18.78,29.231,78.06,54.134,94.801,18.882,17.19,20.503,1.318,0.605,2.68,1013.615,1012.141,1015.32,3.722,3.606,3.8,194.186,0.0,713.929,294.565,0.0,820.133,41.44,0.0,134.071,24,99.292
280210001,Ciudad Mante,El Mante,021,media,2022-12-04,23.576,20.187,29.407,79.572,53.192,96.229,19.445,18.733,20.322,1.277,0.794,2.38,1012.051,1009.141,1014.931,3.478,2.6,3.793,135.754,0.0,579.591,145.881,0.0,830.002,71.982,0.0,351.941,24,97.605
280210001,Ciudad Mante,El Mante,021,media,2022-12-05,23.331,18.793,31.577,72.743,34.161,96.995,17.057,13.775,19.522,2.029,0.785,3.714,1006.011,1002.141,1009.141,2.183,2.008,2.5,201.413,0.0,751.673,321.853,0.0,927.928,35.471,0.0,103.856,24,172.363
280210001,Ciudad Mante,El Mante,021,media,2022-12-06,23.79,18.093,31.692,71.826,39.384,93.535,17.569,15.77,20.533,2.109,0.793,3.534,1006.073,1003.364,1008.931,2.353,2.2,2.7,200.078,0.0,739.977,311.448,0.0,891.966,38.846,0.0,112.308,24,180.411
280210001,Ciudad Mante,El Mante,021,media,2022-12-07,24.295,20.732,30.491,76.88,46.64,96.316,19.382,17.502,20.535,1.939,0.989,3.405,1010.763,1008.931,1012.931,2.602,2.5,2.813,185.922,0.0,684.202,269.073,0.0,832.53,46.588,0.0,189.799,24,140.055
280210001,Ciudad Mante,El Mante,021,media,2022-12-08,23.604,19.298,30.118,75.09,43.418,97.019,18.246,15.716,20.541,1.518,0.605,2.7,1010.904,1008.32,1012.931,2.54,2.3,2.896,198.161,0.0,731.831,317.612,0.0,893.221,37.018,0.0,123.772,24,152.92
280210001,Ciudad Mante,El Mante,021,media,2022-12-09,22.632,17.706,29.467,74.628,45.318,96.226,17.207,15.93,18.803,1.577,0.6,3.1,1008.979,1006.32,1011.141,2.775,2.7,2.9,193.828,0.0,715.586,292.749,0.0,838.12,43.123,0.0,139.084,24,179.711
280210001,Ciudad Mante,El Mante,021,media,2022-12-10,23.142,18.021,30.405,75.049,42.721,98.65,17.673,16.116,19.203,1.904,0.793,3.234,1007.387,1004.931,1009.141,2.908,2.685,3.2,194.353,0.0,724.193,300.47,0.0,878.19,38.739,0.0,110.855,24,185.289
280210001,Ciudad Mante,El Mante,021,media,2022-12-11,23.328,18.226,30.684,72.94,39.294,95.901,17.302,15.244,19.116,1.33,0.7,2.691,1006.764,1004.931,1008.32,2.877,2.6,3.3,192.172,0.0,716.809,286.069,0.0,850.728,43.283,0.0,123.082,24,168.619
280210001,Ciudad Mante,El Mante,021,media,2022-12-12,23.634,18.441,31.509,71.34,36.356,94.329,17.123,14.649,19.216,1.909,0.7,3.734,1004.151,1000.931,1007.32,2.905,2.713,3.3,189.244,0.0,709.828,264.381,0.0,814.269,50.282,0.0,144.534,24,186.917
280210001,Ciudad Mante,El Mante,021,media,2022-12-13,24.843,18.034,36.218,57.939,16.479,94.352,13.434,6.795,18.729,2.292,0.993,3.678,998.755,995.205,1001.32,2.226,1.789,3.0,181.497,0.0,734.069,264.141,0.0,898.485,45.443,0.0,216.598,24,181.431
280210001,Ciudad Mante,El Mante,021,media,2022-12-14,22.242,15.998,32.069,46.129,17.3,72.481,8.393,4.224,14.714,2.535,0.789,4.235,1000.496,997.141,1006.365,1.584,1.2,2.096,205.773,0.0,761.129,354.05,0.0,981.545,29.332,0.0,79.743,24,329.118
280210001,Ciudad Mante,El Mante,021,media,2022-12-15,20.102,14.834,28.205,54.175,27.745,80.939,9.494,6.995,13.824,1.521,0.485,3.4,1005.485,1002.32,1008.141,1.886,1.7,2.313,196.853,0.0,739.676,299.524,0.0,914.975,37.623,0.0,113.454,24,173.373
280210001,Ciudad Mante,El Mante,021,media,2022-12-16,21.433,15.193,29.396,68.176,37.702,92.226,14.502,10.868,19.011,1.607,0.568,3.266,1004.264,1001.365,1006.141,2.575,2.313,3.2,177.276,0.0,702.003,222.767,0.0,801.955,56.601,0.0,218.77,24,161.631
280210001,Ciudad Mante,El Mante,021,media,2022-12-17,19.576,14.491,23.858,70.081,46.627,94.284,13.502,6.402,18.933,3.077,0.594,5.445,1007.655,1004.364,1011.931,3.233,2.9,3.7,125.364,0.0,594.921,89.109,0.0,621.348,71.335,0.0,321.474,24,18.65
280210001,Ciudad Mante,El Mante,021,media,2022-12-18,17.692,14.273,22.271,65.666,53.227,85.157,10.986,6.202,15.393,1.405,0.905,2.218,1009.631,1007.141,1012.141,3.514,3.1,3.837,84.669,0.0,389.93,21.061,0.0,238.243,71.915,0.0,311.79,24,336.005
280210001,Ciudad Mante,El Mante,021,media,2022-12-19,22.017,16.9,30.951,67.985,35.262,91.701,14.912,13.738,17.126,1.518,0.798,3.015,1007.401,1004.32,1010.447,3.126,2.713,3.793,188.734,0.0,706.672,280.731,0.0,835.805,43.769,0.0,127.669,24,185.119
280210001,Ciudad Mante,El Mante,021,media,2022-12-20,20.044,14.973,26.318,64.681,30.896,91.347,12.057,7.742,17.109,2.036,0.5,3.724,1013.306,1010.447,1015.931,2.688,2.2,3.3,184.792,0.0,723.672,260.276,0.0,875.234,46.428,0.0,183.924,24,35.353
280210001,Ciudad Mante,El Mante,021,media,2022-12-21,16.961,13.425,22.225,66.292,44.264,82.505,10.212,9.4,11.588,1.146,0.7,2.126,1011.292,1007.447,1015.191,2.676,2.6,2.785,137.864,0.0,559.377,107.288,0.0,747.646,79.346,0.0,304.501,24,168.169
280210001,Ciudad Mante,El Mante,021,media,2022-12-22,20.564,13.791,31.335,58.388,23.464,81.96,10.582,8.024,14.196,1.553,0.7,2.82,1005.935,1002.141,1010.365,2.235,1.808,2.7,195.375,0.0,731.057,306.437,0.0,897.637,38.783,0.0,112.962,24,160.392
280210001,Ciudad Mante,El Mante,021,media,2022-12-23,10.397,5.884,16.625,54.161,39.972,86.085,1.121,-5.148,13.354,3.867,2.316,6.472,1018.827,1011.364,1022.981,2.395,2.3,2.6,68.5,0.0,270.219,50.19,0.0,384.459,48.851,0.0,192.252,24,26.303
280210001,Ciudad Mante,El Mante,021,media,2022-12-24,8.236,4.472,14.397,44.375,32.763,55.867,-3.419,-6.905,0.367,2.352,1.585,3.318,1020.058,1016.339,1023.339,2.305,2.0,2.7,87.173,0.0,404.064,36.183,0.0,187.26,71.567,0.0,289.952,24,31.112
280210001,Ciudad Mante,El Mante,021,media,2022-12-25,9.51,5.403,14.293,58.597,42.939,73.334,1.563,-1.814,5.306,1.502,0.4,2.621,1017.904,1016.191,1020.339,2.451,2.2,2.9,71.661,0.0,313.9,14.28,0.0,93.351,66.494,0.0,281.336,24,14.21
280210001,Ciudad Mante,El Mante,021,media,2022-12-26,16.694,9.765,25.803,66.52,39.205,90.646,9.747,5.706,13.709,1.523,0.8,3.2,1012.729,1008.931,1015.32,2.355,2.2,2.5,183.49,0.0,727.111,246.356,0.0,885.976,52.554,0.0,263.198,24,202.351
280210001,Ciudad Mante,El Mante,021,media,2022-12-27,18.0,13.879,25.418,69.97,38.694,91.305,11.676,10.281,13.513,1.581,0.695,2.456,1013.647,1010.191,1017.141,2.057,1.8,2.5,190.256,0.0,734.676,271.535,0.0,902.081,43.304,0.0,194.512,24,60.139
280210001,Ciudad Mante,El Mante,021,media,2022-12-28,19.826,12.418,30.876,67.337,24.208,94.814,11.752,8.079,16.029,2.338,0.885,4.509,1006.032,1001.447,1011.141,1.861,1.468,2.7,200.876,0.0,748.218,317.821,0.0,928.257,37.89,0.0,106.602,24,185.284
280210001,Ciudad Mante,El Mante,021,media,2022-12-29,22.929,15.51,34.421,50.862,12.464,89.151,9.348,1.345,14.862,2.109,0.687,3.679,1003.901,1000.364,1006.141,1.901,1.1,2.7,199.156,0.0,762.086,307.585,0.0,982.563,33.319,0.0,119.008,24,209.403
280210001,Ciudad Mante,El Mante,021,media,2022-12-30,23.551,16.425,33.725,46.017,20.633,69.392,9.93,5.735,14.42,1.607,0.54,2.544,1004.737,1001.32,1007.364,2.636,1.9,3.606,164.876,0.0,632.777,172.662,0.0,865.87,66.093,0.0,278.493,24,346.202
280210001,Ciudad Mante,El Mante,021,media,2022-12-31,23.225,18.512,31.373,56.283,29.742,77.115,13.192,11.596,15.188,1.226,0.578,2.7,1006.857,1004.364,1009.141,3.42,3.2,3.632,171.914,0.0,699.127,206.978,0.0,810.498,55.699,0.0,195.696,24,229.735
280210001,Ciudad Mante,El Mante,021,media,2023-01-01,24.047,17.673,34.288,56.573,24.829,85.276,13.437,11.335,17.935,1.891,0.626,3.707,1004.607,1001.931,1006.447,3.009,2.7,3.693,168.207,0.0,714.11,224.049,0.0,841.756,49.238,0.0,227.354,24,178.908
280210001,Ciudad Mante,El Mante,021,media,2023-01-02,25.591,19.293,35.787,55.285,20.007,84.742,14.152,9.134,17.536,2.216,0.611,3.71,1002.583,999.205,1005.141,2.892,2.189,3.606,144.54,0.0,685.988,151.395,0.0,900.543,60.668,0.0,282.068,24,184.962
280210001,Ciudad Mante,El Mante,021,media,2023-01-03,25.546,19.205,36.18,40.981,14.619,64.239,9.588,4.542,13.567,2.389,0.705,4.665,1003.256,999.364,1006.365,2.002,1.5,2.6,205.824,0.0,763.614,334.384,0.0,979.998,29.822,0.0,102.445,24,295.863
280210001,Ciudad Mante,El Mante,021,media,2023-01-04,23.119,18.018,31.786,47.18,23.84,72.892,10.095,8.436,13.21,1.585,0.595,3.0,1008.732,1006.364,1012.141,2.251,2.1,2.306,200.491,0.0,741.0,321.454,0.0,915.235,35.544,0.0,100.357,24,19.389
280210001,Ciudad Mante,El Mante,021,media,2023-01-05,22.272,16.793,30.597,55.288,25.67,85.309,11.571,8.72,16.257,1.434,0.3,3.111,1012.717,1010.931,1014.447,2.322,2.2,2.513,197.964,0.0,729.24,301.405,0.0,854.463,41.894,0.0,129.091,24,76.714
280210001,Ciudad Mante,El Mante,021,media,2023-01-06,22.167,16.554,29.876,66.498,34.328,95.438,14.568,12.431,18.124,1.757,0.411,3.432,1011.89,1009.191,1014.141,2.4,2.213,2.689,194.817,0.0,726.392,272.238,0.0,829.392,50.873,0.0,155.689,24,189.87
280210001,Ciudad Mante,El Mante,021,media,2023-01-07,23.124,16.937,31.901,69.975,31.525,97.124,15.979,12.951,19.216,2.144,0.605,4.145,1009.799,1006.931,1011.447,2.381,2.113,2.8,199.759,0.0,751.672,303.878,0.0,929.602,39.357,0.0,131.085,24,178.036
280210001,Ciudad Mante,El Mante,021,media,2023-01-08,23.461,18.906,30.218,71.029,37.856,96.65,16.935,14.183,19.227,1.474,0.6,3.287,1011.558,1008.931,1013.365,2.958,2.7,3.4,141.539,0.0,599.646,124.332,0.0,729.52,78.473,0.0,362.379,24,103.521
280210001,Ciudad Mante,El Mante,021,media,2023-01-09,22.882,18.378,30.084,71.615,38.409,94.505,16.655,14.235,18.62,1.247,0.3,2.966,1011.157,1007.447,1013.447,3.377,3.293,3.7,175.739,0.0,722.666,211.322,0.0,839.417,48.504,0.0,162.153,24,85.617
280210001,Ciudad Mante,El Mante,021,media,2023-01-10,23.34,18.0,31.31,68.596,35.902,93.101,16.211,14.135,17.811,1.615,0.2,3.2,1009.972,1006.931,1012.141,3.101,2.8,3.627,193.862,0.0,718.322,262.896,0.0,790.405,52.805,0.0,157.041,24,184.558
280210001,Ciudad Mante,El Mante,021,media,2023-01-11,23.716,17.706,32.703,66.904,29.248,92.9,15.796,12.359,18.716,2.044,0.53,4.027,1007.118,1002.931,1010.141,2.551,2.22,3.0,151.409,0.0,710.498,172.833,0.0,800.315,61.258,0.0,268.688,24,177.94
280210001,Ciudad Mante,El Mante,021,media,2023-01-12,22.525,15.825,30.391,46.238,13.51,93.69,7.408,-2.69,18.616,3.161,0.591,8.246,1010.537,1006.32,1017.141,1.942,1.2,2.9,188.155,0.0,737.851,257.794,0.0,815.979,52.871,0.0,168.969,24,327.296
280210001,Ciudad Mante,El Mante,021,media,2023-01-13,17.483,12.31,25.418,33.578,16.301,50.97,0.171,-2.089,3.11,2.052,0.613,3.228,1017.195,1014.321,1020.141,0.996,0.9,1.2,217.529,0.0,791.595,354.756,0.0,975.851,33.245,0.0,93.067,24,36.274
280210001,Ciudad Mante,El Mante,021,media,2023-01-14,16.827,10.534,26.364,42.24,18.092,76.072,2.338,-0.3,8.156,1.732,0.9,3.5,1013.6,1010.141,1016.931,0.917,0.9,1.0,219.574,0.0,797.937,359.276,0.0,982.658,32.937,0.0,92.342,24,193.16
280210001,Ciudad Mante,El Mante,021,media,2023-01-15,19.496,11.132,30.461,51.211,20.043,79.439,7.327,3.458,13.531,2.433,0.985,4.51,1006.041,1001.141,1011.402,1.461,1.02,2.0,213.15,0.0,777.661,332.979,0.0,930.461,37.596,0.0,108.067,24,180.082
280210001,Ciudad Mante,El Mante,021,media,2023-01-16,23.426,14.692,37.491,44.3,7.037,79.323,6.133,-4.042,15.058,2.114,0.693,3.428,1000.862,997.93,1003.141,1.303,0.8,1.913,222.418,0.0,807.892,373.702,0.0,1016.124,27.764,0.0,75.016,24,195.711
280210001,Ciudad Mante,El Mante,021,media,2023-01-17,23.781,16.467,34.955,41.858,10.185,76.596,6.688,-1.401,15.573,2.062,0.691,4.105,999.388,996.32,1001.364,1.583,1.2,2.113,167.272,0.0,765.064,206.279,0.0,911.259,57.731,0.0,277.55,24,179.008
280210001,Ciudad Mante,El Mante,021,media,2023-01-18,24.34,15.71,36.578,38.353,7.752,73.601,5.54,-3.932,14.282,2.253,0.598,4.163,999.693,997.205,1004.141,1.528,0.893,2.2,157.968,0.0,624.55,142.619,0.0,721.474,86.454,0.0,322.407,24,240.64
280210001,Ciudad Mante,El Mante,021,media,2023-01-19,22.851,17.993,29.584,53.347,34.232,81.777,12.254,9.316,15.317,2.384,0.902,4.005,1006.686,1004.141,1009.931,2.621,2.2,2.9,176.103,0.0,670.377,163.719,0.0,684.95,82.821,0.0,335.284,24,4.198
280210001,Ciudad Mante,El Mante,021,media,2023-01-20,22.814,16.932,31.171,62.576,32.804,84.453,14.362,12.903,17.295,1.446,0.3,3.2,1007.177,1003.364,1009.32,2.796,2.6,3.3,164.882,0.0,689.051,115.09,0.0,600.302,92.205,0.0,294.124,24,142.345
280210001,Ciudad Mante,El Mante,021,media,2023-01-21,24.16,18.293,33.542,65.017,26.834,90.224,15.714,11.88,18.913,1.813,0.6,4.114,1003.56,998.931,1007.141,3.001,2.496,3.5,191.018,0.0,710.665,224.387,0.0,731.856,62.571,0.0,213.548,24,138.962
280210001,Ciudad Mante,El Mante,021,media,2023-01-22,22.137,16.784,29.997,59.243,23.413,94.612,12.082,5.342,18.82,2.218,0.689,4.193,1005.119,1002.32,1008.447,2.629,1.966,3.413,126.514,0.0,761.342,73.213,0.0,869.815,74.379,0.0,343.947,24,36.062
280210001,Ciudad Mante,El Mante,021,media,2023-01-23,19.731,15.787,24.525,66.826,51.94,90.691,13.155,9.904,17.233,1.458,0.768,3.0,1008.16,1006.141,1010.447,3.265,3.0,3.641,48.865,0.0,246.354,2.245,0.0,24.804,48.06,0.0,242.018,24,84.961
280210001,Ciudad Mante,El Mante,021,media,2023-01-24,24.304,17.521,35.781,61.434,18.857,91.754,14.256,8.268,17.532,3.014,0.793,5.172,1001.689,995.931,1005.931,2.561,1.813,3.6,217.519,0.0,777.681,322.613,0.0,930.037,41.477,0.0,151.329,24,189.214
280210001,Ciudad Mante,El Mante,021,media,2023-01-25,18.974,13.091,26.964,37.716,16.503,64.843,2.606,-1.723,11.773,2.436,0.707,4.563,1010.296,1006.32,1014.141,1.512,1.3,2.213,170.334,0.0,799.576,142.583,0.0,946.851,81.704,0.0,412.865,24,51.841
280210001,Ciudad Mante,El Mante,021,media,2023-01-26,16.489,11.112,22.8,52.979,31.034,78.002,6.199,3.916,11.182,1.843,0.802,3.232,1015.37,1013.191,1018.256,2.056,1.7,2.593,51.668,0.0,199.577,0.505,0.0,7.861,51.602,0.0,199.577,24,62.258
280210001,Ciudad Mante,El Mante,021,media,2023-01-27,16.92,13.282,21.487,70.654,49.649,85.763,11.232,10.048,13.395,1.071,0.411,1.966,1013.442,1010.191,1016.402,2.724,2.6,3.0,133.221,0.0,751.189,87.859,0.0,819.804,73.659,0.0,412.189,24,58.104
280210001,Ciudad Mante,El Mante,021,media,2023-01-28,20.94,13.9,29.563,65.197,32.472,88.368,13.029,10.888,16.836,2.195,0.637,4.394,1008.246,1004.32,1011.931,3.041,2.7,3.7,184.069,0.0,749.834,185.993,0.0,759.582,72.991,0.0,284.069,24,188.172
280210001,Ciudad Mante,El Mante,021,media,2023-01-29,24.264,18.0,33.748,61.784,27.138,92.988,15.027,12.234,19.046,2.17,0.5,4.494,1005.687,1002.364,1007.931,3.288,3.0,3.7,215.968,0.0,785.172,302.685,0.0,876.161,42.065,0.0,122.31,24,156.543
280210001,Ciudad Mante,El Mante,021,media,2023-01-30,24.353,18.6,32.758,68.835,33.466,96.777,17.01,14.571,19.833,2.071,0.637,4.3,1006.545,1004.364,1009.141,2.924,2.78,3.341,131.979,0.0,651.99,110.736,0.0,742.113,78.891,0.0,339.729,24,117.476
280210001,Ciudad Mante,El Mante,021,media,2023-01-31,23.196,17.182,30.578,72.59,38.827,99.765,17.053,14.265,19.811,2.439,0.794,3.899,1008.276,1005.32,1010.447,3.014,2.793,3.711,183.88,0.0,792.393,191.515,0.0,892.122,57.777,0.0,185.0,24,88.368
280210001,Ciudad Mante,El Mante,021,media,2023-02-01,17.279,13.858,22.494,69.631,51.001,80.469,11.452,10.089,12.952,2.445,1.005,3.799,1010.642,1007.447,1013.402,3.472,3.2,3.7,87.541,0.0,512.573,72.374,0.0,539.542,50.633,0.0,248.939,24,42.601
280210001,Ciudad Mante,El Mante,021,media,2023-02-02,18.473,13.671,27.527,60.983,34.969,84.181,10.089,6.413,11.612,2.139,0.834,4.891,1011.905,1008.191,1018.141,2.862,2.5,3.4,120.187,0.0,525.658,29.311,0.0,159.111,100.995,0.0,425.934,24,48.904
280210001,Ciudad Mante,El Mante,021,media,2023-02-03,16.758,11.793,24.518,51.477,24.409,75.907,5.576,2.454,7.897,2.011,0.48,3.898,1019.459,1017.256,1021.931,2.043,1.8,2.5,120.668,0.0,476.707,15.895,0.0,113.105,109.74,0.0,402.816,24,34.621
280210001,Ciudad Mante,El Mante,021,media,2023-02-04,17.239,10.9,25.718,55.448,24.715,80.824,6.747,4.029,10.642,1.583,0.7,2.94,1016.212,1012.191,1020.321,1.951,1.9,2.1,232.62,0.0,835.115,323.898,0.0,933.656,44.227,0.0,149.164,24,189.892
280210001,Ciudad Mante,El Mante,021,media,2023-02-05,20.7,13.187,30.397,54.07,22.734,90.729,9.305,4.845,15.431,1.932,0.793,3.766,1011.723,1009.141,1013.447,2.01,1.8,2.2,237.238,0.0,839.95,347.211,0.0,938.976,39.42,0.0,109.619,24,168.259
280210001,Ciudad Mante,El Mante,021,media,2023-02-06,22.404,15.489,31.208,64.808,29.097,91.139,14.004,11.059,18.033,2.614,0.793,4.694,1007.43,1003.447,1011.32,2.013,1.8,2.6,237.759,0.0,841.637,340.648,0.0,929.147,42.312,0.0,121.531,24,174.01
280210001,Ciudad Mante,El Mante,021,media,2023-02-07,24.643,18.7,33.503,68.23,30.547,93.754,17.055,13.764,20.103,2.728,1.2,4.805,1003.942,1000.364,1006.256,3.055,2.6,3.5,221.732,0.0,795.52,280.528,0.0,842.187,58.662,0.0,251.574,24,145.631
280210001,Ciudad Mante,El Mante,021,media,2023-02-08,24.337,18.998,32.905,66.75,35.176,97.05,16.819,10.6,20.026,2.51,0.793,5.085,1006.39,1004.254,1010.141,3.711,3.2,4.287,172.046,0.0,697.841,140.336,0.0,682.759,88.906,0.0,333.75,24,89.328
280210001,Ciudad Mante,El Mante,021,media,2023-02-09,21.236,16.678,27.765,56.99,39.427,74.331,11.99,10.5,14.022,1.76,0.794,2.991,1009.005,1005.931,1011.321,3.768,3.606,4.027,121.771,0.0,705.428,49.782,0.0,554.552,85.363,0.0,360.137,24,65.281
280210001,Ciudad Mante,El Mante,021,media,2023-02-10,19.317,14.915,22.986,53.76,34.763,75.366,9.093,0.817,14.007,3.521,0.7,7.038,1012.18,1007.931,1018.402,3.425,2.387,4.1,43.229,0.0,217.513,1.0,0.0,14.894,42.904,0.0,215.718,24,9.463
280210001,Ciudad Mante,El Mante,021,media,2023-02-11,15.963,10.984,23.473,32.912,17.279,48.499,-1.347,-4.205,0.708,1.817,0.6,3.7,1016.648,1013.402,1019.191,1.446,1.2,2.3,237.688,0.0,876.808,294.704,0.0,958.216,58.75,0.0,374.622,24,50.648
280210001,Ciudad Mante,El Mante,021,media,2023-02-12,16.82,9.487,26.556,37.316,14.483,67.251,0.376,-2.804,7.049,2.005,0.885,4.0,1011.669,1007.32,1015.321,1.572,1.3,2.4,250.866,0.0,879.421,357.171,0.0,957.236,41.63,0.0,113.717,24,181.64
280210001,Ciudad Mante,El Mante,021,media,2023-02-13,20.151,12.478,29.568,52.871,24.682,90.575,8.892,4.142,16.133,2.594,1.032,4.989,1005.65,1002.141,1010.141,2.666,2.34,3.4,227.67,0.0,826.534,257.48,0.0,838.803,70.808,0.0,256.402,24,162.738
280210001,Ciudad Mante,El Mante,021,media,2023-02-14,26.221,17.18,40.31,54.969,9.654,91.878,12.166,2.341,19.322,2.194,0.902,4.227,1000.495,995.364,1003.364,2.555,1.6,3.4,246.89,0.0,888.744,325.351,0.0,986.299,45.122,0.0,158.849,24,162.367
280210001,Ciudad Mante,El Mante,021,media,2023-02-15,27.119,18.806,39.805,51.362,9.965,94.491,12.037,2.438,19.182,2.18,0.732,4.149,999.473,994.931,1002.447,2.279,1.7,3.1,235.575,0.0,890.066,304.827,0.0,984.976,41.868,0.0,192.743,24,180.156
280210001,Ciudad Mante,El Mante,021,media,2023-02-16,25.001,17.412,35.249,28.752,7.887,70.524,1.63,-6.485,15.455,3.346,0.783,5.913,1003.462,999.364,1012.32,1.84,1.7,2.313,245.311,0.0,888.577,314.444,0.0,960.808,54.604,0.0,239.962,24,33.055
280210001,Ciudad Mante,El Mante,021,media,2023-02-17,16.503,11.087,22.387,21.208,11.926,30.754,-6.539,-9.085,-1.801,3.495,0.734,5.257,1017.077,1012.931,1020.447,1.508,1.3,1.785,157.357,0.0,682.098,81.938,0.0,677.085,102.047,0.0,379.367,24,24.528
280210001,Ciudad Mante,El Mante,021,media,2023-02-18,16.118,9.187,24.905,29.367,12.171,66.267,-3.574,-9.816,6.964,1.487,0.507,3.2,1016.442,1012.321,1020.141,1.559,1.4,1.813,188.362,0.0,794.655,145.868,0.0,886.394,96.847,0.0,426.974,24,120.3
280210001,Ciudad Mante,El Mante,021,media,2023-02-19,19.982,11.725,29.569,48.321,27.549,86.639,7.515,0.607,14.697,2.003,0.732,3.593,1012.021,1008.141,1015.402,2.016,1.8,2.813,159.042,0.0,626.466,62.571,0.0,312.179,125.527,0.0,458.42,24,180.392
280210001,Ciudad Mante,El Mante,021,media,2023-02-20,23.529,16.6,32.908,61.496,30.165,91.45,14.426,11.742,18.416,2.198,0.719,4.332,1008.495,1005.254,1011.447,2.702,2.5,3.1,234.824,0.0,867.755,296.805,0.0,881.379,61.521,0.0,349.738,24,171.103
280210001,Ciudad Mante,El Mante,021,media,2023-02-21,25.391,18.293,34.671,63.726,28.177,94.215,16.436,13.431,18.729,2.594,0.726,4.739,1002.114,997.32,1007.141,2.599,2.3,3.4,256.457,0.0,888.421,342.397,0.0,920.917,45.95,0.0,122.701,24,170.564
280210001,Ciudad Mante,El Mante,021,media,2023-02-22,28.893,19.81,40.989,38.335,6.588,85.816,7.869,-2.817,18.349,3.06,1.078,5.982,998.346,995.315,1001.141,1.984,1.3,3.3,197.78,0.0,907.528,164.201,0.0,962.498,77.46,0.0,361.762,24,193.934
280210001,Ciudad Mante,El Mante,021,media,2023-02-23,28.283,20.318,39.04,31.508,9.229,73.324,6.608,0.744,17.028,2.059,0.4,3.846,1002.503,1000.141,1007.141,1.914,1.7,2.413,229.257,0.0,879.44,255.368,0.0,922.164,64.113,0.0,289.829,24,195.738
280210001,Ciudad Mante,El Mante,021,media,2023-02-24,26.665,20.823,35.278,58.035,30.727,89.086,16.651,14.878,20.803,2.294,0.466,4.515,1008.091,1005.931,1011.32,2.308,2.2,2.496,200.844,0.0,837.055,150.225,0.0,791.868,95.589,0.0,385.665,24,100.53
280210001,Ciudad Mante,El Mante,021,media,2023-02-25,25.758,20.525,32.786,67.519,35.261,95.936,18.163,15.429,20.711,2.204,0.7,3.805,1009.703,1006.931,1012.141,2.934,2.4,3.9,225.005,0.0,809.113,247.041,0.0,845.253,71.45,0.0,368.594,24,117.616
280210001,Ciudad Mante,El Mante,021,media,2023-02-26,26.83,20.991,35.696,64.953,29.971,93.324,18.34,15.397,20.433,2.868,0.834,5.439,1005.147,1000.447,1009.32,3.516,3.293,3.9,239.86,0.0,878.739,281.659,0.0,866.802,62.03,0.0,291.764,24,151.885
